ama,AMA,year,Subsector,PCC,ALLOT_QTY,total_use,Groundwater,Colorado_River,Effluent,Surface_Water ,Comm,PROGRAM_CODE,ACTIVE,Facility Type
C,Phoenix,2020,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224293.0000,258.53,280.01,193.89,0,0,86.12,0,24,N,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225241.0001,908.7,170.97,15.38,0,0,155.59,0,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - HOMEOWNERS ASSOCIATION,24-224107.0000,222.42,509.84,431.44,0,0,78.4,0,24,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - CEMETERY,23-223110.0000,194.63,163.96,3.1,0,0,160.86,0,23,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - SCHOOL,21-221147.0000,68.11,73.48,6.95,0,0,66.53,0,21,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - SCHOOL,21-221148.0000,73.5,74.09,42,0,0,32.09,0,21,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - SCHOOL,21-221149.0000,62.72,453.7,10.64,0,0,443.06,0,21,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - SCHOOL,21-221165.0000,65.17,34.84,14.71,0,0,20.13,0,21,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225290.0000,2484.1,2492.56,0,0,341.62,2150.94,0,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225295.0000,501.62,353.8,0,0,29.34,324.46,0,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220238.0000,142.2,341.16,0,0,176.02,151.82,13.32,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220128.0000,134.08,97.66,0,25.92,0,61.43,10.31,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220128.0000,134.08,97.66,0,25.92,0,61.43,10.31,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220247.0000,125.74,36.49,0,6.68,0,29.5,0.31,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220247.0000,125.74,36.49,0,6.68,0,29.5,0.31,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220247.0000,125.74,36.49,0,6.68,0,29.5,0.31,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220143.0000,74.14,108.39,0,100.2,0,8.19,0,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220143.0000,74.14,108.39,0,100.2,0,8.19,0,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - PARK,20-220203.0000,73.77,1309.46,0,1186.21,0,123.25,0,20,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225253.0000,104.23,151,0,18.9,0,132.1,0,25,Y,Turf Facilities
E,Tucson,2020,FACILITY TURF - GOLF COURSE,25-625038.0000,377.9,635.93,0,471.12,0,164.81,0,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225217.0000,635.9,509.37,0,0,0,505.37,4,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225220.0000,986.69,840.78,0,0,0,542.34,298.44,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225284.0000,330.75,283.7,0,0,0,282.5,1.2,25,Y,Turf Facilities
C,Phoenix,2020,FACILITY TURF - GOLF COURSE,25-225312.0000,149.44,90.89,0,0,0,90.28,0.61,25,Y,Turf Facilities
